 2  31.985000000  118.793333333        0      511    50      0.000    A ENRT ZS DAJIAOCHANG NDB
 2  18.315497222  109.506588889        0      205    15      0.000   AL ENRT ZJ SANYA NDB
 2  36.723333333  116.916666667        0      520    50      0.000   AR ENRT ZS ZHANGZHUANG NDB
 2  52.442222222  103.194722222        0      635    50      0.000   BD ENRT UI RAZDOLYE NDB
 2  43.884166667  133.253055556        0      920    50      0.000   BG ENRT UH MURAVEYKA NDB
 2  46.143888889  100.716388889        0      465    50      0.000   BH ENRT ZM BAYANKHONGOR NDB
 2  43.070827778   74.551075000        0      975    50      0.000   BK ENRT UC MANAS (BISHKEK) NDB
 2  44.201111111  133.121111111        0      605    50      0.000   BL ENRT UH CHERNYSHEVKA NDB
 2  43.418333333  112.116666667        0      458    25      0.000   BN ENRT ZB SAIWUSU NDB
 2  46.104083333   91.580944444        0      325    50      0.000   BS ENRT ZM KHOBUL NDB
 2  28.101666667  119.561666667        0      244    50      0.000   BZ ENRT ZS YUNHE NDB
 2  40.013333333  115.805000000        0      422    50      0.000   CD ENRT ZB QINGBAIKOU NDB
 2  40.578333333  117.223333333        0      625    50      0.000  CDY ENRT ZB CHEDAOYU NDB
 2  39.080000000  117.375000000        0      339    25      0.000   CG ENRT ZB TIANJIN NDB
 2  30.305000000  120.166666667        0      324    75      0.000   CJ ENRT ZS JIANQIAO NDB
 2  40.121666667  116.371666667        0      555    25      0.000   CU ENRT ZB SHAHE NDB
 2  24.780019444  118.578250000        0      405    25      0.000    D ENRT ZS JINJIANG NDB
 2  47.878583333  106.719222222        0      520    75      0.000   DA ENRT ZM ULAANBAATAR NDB
 2  40.036619444  116.580072222        0      354    50      0.000   DK ENRT ZB BEIJING NDB
 2  29.255000000   91.765000000        0      435    50      0.000   DM ENRT ZU ZEDANG NDB
 2  34.077638889  117.812655556        0      266    50      0.000   DO ENRT ZS YAOJI NDB
 2  36.773333333  117.370000000        0      226    75      0.000   DP ENRT ZS DANGJIAZHUANG NDB
 2  30.200000000  106.848333333        0      250    50      0.000   DS ENRT ZU HELIUSHUI NDB
 2  29.084908333  110.235216667        0      444    25      0.000   DY ENRT ZG HEHUA (ZHANGJIAJIE) NDB
 2  43.597972222  104.430194444        0      510    50      0.000   DZ ENRT ZM GURVANSAIKHAN NDB
 2  28.840963889  115.891072222        0      192    15      0.000    E ENRT ZS CHANGBEI NDB
 2  53.135277778  132.831388889        0      680    50      0.000   FA ENRT UH EKIMCHAN NDB
 2  38.868333333  121.628333333        0      213    50      0.000   FC ENRT ZY FUJIAZHUANG NDB
 2  36.930000000  120.631666667        0      298    50      0.000   FD ENRT ZS LAIYANG NDB
