 50.617777778   83.155000000  BANOV ENRT UA 5920082
 51.227222222  104.730833333  BAPIR ENRT UI 2105426
 43.192222222  131.897500000  BAPRU ENRT UH 2105426
 46.670555556  113.286944444  BARUN ENRT ZM 2105426
 44.535277778   79.294166667  BARUR ENRT UA 2105426
 43.572222222   73.908055556  BASAN ENRT UA 5920082
 37.456666667  118.216666667  BASOV ENRT ZS 2105431
 43.549166667   79.250277778  BASPI ENRT UA 2105426
 51.515833333  134.245555556  BATUD ENRT UH 2105426
 43.126666667   95.086666667  BATUS ENRT ZW 2105431
 30.366666667  121.631666667  BAVIK ENRT ZS 4530258
 44.578055556  108.633888889  BAVUT ENRT ZM 2105426
 47.268055556  105.261388889  BAYAN ENRT ZM 2105426
 38.406666667  119.983333333  BEBAN ENRT ZY 2118994
 22.950000000  116.360000000  BEBEM ENRT ZG 2105431
 42.210000000   84.001666667  BEBEP ENRT ZW 2105426
 43.596111111   76.960833333  BEDUR ENRT UA 2105426
 28.000000000  121.833333333  BEGMO ENRT ZS 5906519
 40.108333333  114.500000000  BEGRI ENRT ZB 2105431
 43.813888889   75.664444444  BEKRO ENRT UA 5920082
 52.375555556  110.760277778  BEKUR ENRT UI 2105426
 30.613333333  121.456666667  BELOP ENRT ZS 5916227
 26.018333333  114.001666667  BEMAG ENRT ZG 4478295
 44.271944444  135.029444444  BEMOR ENRT UH 2105426
 28.148333333  112.273333333  BEMTA ENRT ZG 4530243
 43.533055556   79.806666667  BERTO ENRT UA 2105426
 43.683055556   74.198888889  BERVI ENRT UA 2118994
 44.316944444   78.205555556  BESIR ENRT UA 2105426
 35.776666667  104.151666667  BESMI ENRT ZL 4464727
 50.089444444  133.431111111  BESPA ENRT UH 2105426
 19.850000000  110.790000000  BESVU ENRT ZJ 5906519
 41.406666667  124.163333333  BIDIB ENRT ZY 5906519
 22.718333333  100.965000000  BIDRU ENRT ZP 2105431
 46.965555556  100.400833333  BIDUN ENRT ZM 2105426
 50.278611111  115.866388889  BIGMA ENRT UI 2105426
 21.570000000  111.826666667  BIGRO ENRT ZG 5906499
 40.915000000   93.848333333  BIKNO ENRT ZL 2118999
 44.784722222  109.571944444  BIKOT ENRT ZM 2105411
 47.470555556   75.440277778  BIKRI ENRT UA 5920082
 23.868333333  114.146666667  BILAT ENRT ZG 2118999
 39.753333333   97.543333333  BILDA ENRT ZL 2105431
 53.035555556  104.564166667  BILEN ENRT UI 2118994
 39.333333333  117.900000000  BIMEG ENRT ZB 2105431
 48.608888889  110.612777778  BINDE ENRT ZM 2105426
 35.000000000  121.021666667  BINOR ENRT ZS 2118999
 43.435277778   75.219166667  BINRI ENRT UA 2105426
 23.841666667  117.403333333  BINUS ENRT ZS 2105431
 44.356666667   76.706666667  BIOTA ENRT UA 5920082
 32.565000000  116.183333333  BIPIM ENRT ZS 5906519
 27.200000000  106.375000000  BIPIP ENRT ZU 4464727
 23.350000000  111.148333333  BIPOP ENRT ZG 2118999
 48.833611111  132.917777778  BIRBO ENRT UH 5920082
 37.100000000  112.226666667  BISAL ENRT ZB 2118999
 43.233333333  131.196666667  BISUN ENRT UH 2118979
 31.128333333  115.280000000  BIVIP ENRT ZH 4464727
 38.333333333  116.366666667  BIVOR ENRT ZB 2105431
 39.126666667  116.405000000  BOBAK ENRT ZB 4530263
 44.113333333   74.707777778  BOBRO ENRT UA 2118994
 34.456111111  108.600277778  BOBUB ENRT ZL 2115154
 50.396111111   75.155000000  BODNU ENRT UA 2105426
 39.484166667  125.429722222  BODOK ENRT ZK 5906514
 43.421388889   74.272777778  BOGDI ENRT UA 2118994
 53.150555556  103.783333333  BOGRA ENRT UI 4478290
 22.038333333  113.000000000  BOKAT ENRT ZG 4464727
 50.960000000   83.553333333  BOKIS ENRT UN 2118994
 31.000000000  123.000000000  BOLEX ENRT ZS 4464727
 47.373888889   81.257777778  BOLNO ENRT UA 2105426
 29.786666667  107.710000000  BONBO ENRT ZU 5906499
 31.000000000  122.648333333  BONGI ENRT ZS 4478295
 28.240000000  106.946666667  BONSA ENRT ZU 2105431
 25.868333333  113.463333333  BUBDA ENRT ZG 2118999
 46.498333333  126.453333333  BUBDI ENRT ZY 2118999
 38.648333333  120.586666667  BUBLO ENRT ZY 4478290
 24.993333333  100.236666667  BUBSU ENRT ZP 2105426
 39.596666667  126.345000000  BUCHA ENRT ZK 5906514
 44.668888889  108.743055556  BUDEN ENRT ZM 2105431
 52.695277778  128.594444444  BUDES ENRT UH 2105426
 48.903611111  106.623888889  BUGAN ENRT ZM 2105411
 49.043611111   90.738055556  BUGAT ENRT ZM 2105411
 36.936666667  103.283333333  BUKPU ENRT ZL 4464727
 48.855833333  103.475000000  BULAG ENRT ZM 2105426
 51.910000000  108.080000000  BULEL ENRT UI 4543826
 43.143611111  106.843888889  BUMAT ENRT ZM 2105426
 41.897222222  131.215277778  BUMEP ENRT UH 2118994
 51.908888889  106.011944444  BUMES ENRT UI 2105426
 48.606111111   91.668333333  BUREG ENRT ZM 2105411
 47.786944444   95.155277778  BUREN ENRT ZM 2105426
 47.042777778   81.014166667  BURID ENRT UA 2118994
 48.193888889  114.858888889  BURIM ENRT ZM 2105411
 47.156666667   79.584444444  BUSAR ENRT UA 2105426
 52.513888889  112.923888889  BUSOL ENRT UI 2105426
 43.681666667  124.296666667  BUTET ENRT ZY 5906519
 43.623333333  127.283333333  BUTID ENRT ZY 5920087
 41.836666667  112.905000000  BUTPO ENRT ZB 5906514
 27.815900000  120.944597222  CHARE ENRT ZS 5906514
 39.364722222  127.212777778  CONAR ENRT ZK 5906514
 30.948258333  121.620769444  D131R ENRT ZS 5917001
 29.916666667  122.000000000  D273S ENRT ZS 5906514
 31.376666667  121.500000000  D316S ENRT ZS 5917001
 24.143333333  116.861666667  DABER ENRT ZG 5906519
 41.421666667  118.545000000  DABMA ENRT ZB 2118999
 19.520000000  109.193333333  DABUB ENRT ZJ 5906519
 49.012222222  111.509444444  DADAL ENRT ZM 2105426
 30.450000000  121.246666667  DADAT ENRT ZS 4530263
 26.501666667  103.295000000  DADOL ENRT ZP 4478275
 43.660277778  132.797777778  DAGES ENRT UH 4543826
 27.436666667  119.556666667  DAGMO ENRT ZS 2118999
 44.030000000   91.423333333  DAKPA ENRT ZW 2105431
 48.750833333  101.669166667  DALAM ENRT ZM 2105411
 36.418333333  117.213333333  DALIM ENRT ZS 5906519
 33.813333333  118.168333333  DALNU ENRT ZS 2105431
 29.258333333  113.640000000  DAPRO ENRT ZH 5920087
 50.356666667   98.295000000  DARNO ENRT ZM 2118979
 47.842500000   93.913333333  DAVST ENRT ZM 2105426
 23.828333333  113.626666667  DBDNG ENRT ZG 4595794
 38.608213889  120.287833333  DBL64 ENRT ZY 2105426
 45.839444444  111.185000000  DEGIR ENRT ZM 2105411
 43.614722222   74.218333333  DEKED ENRT UA 2118994
